altura,latitud,longitud
7651,-80.5000981875,24.8203370155
7650,-80.5026896331,24.8145711251
7649,-80.5052803764,24.8088058805
7648,-80.5078704176,24.8030412818
7647,-80.5104597569,24.7972773291
7646,-80.5130483944,24.7915140222
7645,-80.5156363303,24.7857513612
7644,-80.5182235648,24.779989346
7643,-80.5208100981,24.7742279768
7642,-80.5233959304,24.7684672533
7641,-80.5259810619,24.7627071758
7640,-80.5285654927,24.7569477441
7639,-80.531149223,24.7511889582
7638,-80.533732253,24.7454308181
7637,-80.536314583,24.7396733239
7636,-80.538896213,24.7339164755
7635,-80.5414771432,24.7281602729
7634,-80.5440573739,24.7224047162
7633,-80.5466369052,24.7166498052
7632,-80.5492157373,24.71089554
7631,-80.5517938705,24.7051419206
7630,-80.5543713048,24.6993889471
7629,-80.5569480404,24.6936366192
7628,-80.5595240776,24.6878849372
7627,-80.5620994165,24.6821339009
7626,-80.5646740573,24.6763835104
7625,-80.5672480002,24.6706337657
7624,-80.5698212454,24.6648846667
7623,-80.572393793,24.6591362134
7622,-80.5749656433,24.6533884059
7621,-80.5775367964,24.6476412441
7620,-80.5801072525,24.6418947281
7619,-80.5826770118,24.6361488577
7618,-80.5852460745,24.6304036331
7617,-80.5878144407,24.6246590542
7616,-80.5903821106,24.618915121
7615,-80.5929490845,24.6131718334
7614,-80.5955153624,24.6074291916
7613,-80.5980809447,24.6016871955
7612,-80.6006458314,24.595945845
7611,-80.6032100228,24.5902051402
7610,-80.605773519,24.5844650811
7609,-80.6083363202,24.5787256676
7608,-80.6108984266,24.5729868998
7607,-80.6134598384,24.5672487776
7606,-80.6160205557,24.5615113011
7605,-80.6185805788,24.5557744702
7604,-80.6211399079,24.5500382849
7603,-80.623698543,24.5443027453
7602,-80.6262564844,24.5385678513
7601,-80.6288137323,24.5328336029
7600,-80.6313702869,24.5271000001
7599,-80.6339261483,24.5213670429
7598,-80.6364813167,24.5156347312
7597,-80.6390357924,24.5099030652
7596,-80.6415895754,24.5041720448
7595,-80.644142666,24.4984416699
7594,-80.6466950643,24.4927119406
7593,-80.6492467706,24.4869828569
7592,-80.651797785,24.4812544187
7591,-80.6543481076,24.4755266261
7590,-80.6568977388,24.4697994791
7589,-80.6594466786,24.4640729775
7588,-80.6619949273,24.4583471215
7587,-80.664542485,24.4526219111
7586,-80.6670893519,24.4468973461
7585,-80.6696355282,24.4411734267
7584,-80.6721810141,24.4354501528
7583,-80.6747258097,24.4297275243
7582,-80.6772699153,24.4240055414
7581,-80.679813331,24.418284204
7580,-80.682356057,24.4125635121
7579,-80.6848980935,24.4068434656
7578,-80.6874394406,24.4011240646
7577,-80.6899800986,24.3954053091
7576,-80.6925200676,24.389687199
7575,-80.6950593478,24.3839697344
7574,-80.6975979394,24.3782529153
7573,-80.7001358426,24.3725367416
7572,-80.7026730576,24.3668212133
7571,-80.7052095844,24.3611063305
7570,-80.7077454235,24.3553920931
7569,-80.7102805748,24.3496785011
7568,-80.7128150385,24.3439655545
7567,-80.715348815,24.3382532533
7566,-80.7178819043,24.3325415975
7565,-80.7204143066,24.3268305872
7564,-80.7229460222,24.3211202222
7563,-80.7254770511,24.3154105026
7562,-80.7280073936,24.3097014284
7561,-80.7305370498,24.3039929995
7560,-80.73306602,24.2982852161
7559,-80.7355943043,24.2925780779
7558,-80.7381219029,24.2868715852
7557,-80.740648816,24.2811657377
7556,-80.7431750438,24.2754605357
7555,-80.7457005863,24.2697559789
7554,-80.748225444,24.2640520675
7553,-80.7507496168,24.2583488014
7552,-80.753273105,24.2526461807
7551,-80.7557959087,24.2469442052
7550,-80.7583180283,24.2412428751
7549,-80.7608394637,24.2355421902
7548,-80.7633602153,24.2298421506
7547,-80.7658802831,24.2241427564
7546,-80.7683996674,24.2184440074
7545,-80.7709183684,24.2127459037
7544,-80.7734363862,24.2070484452
7543,-80.7759537211,24.2013516321
7542,-80.7784703731,24.1956554641
7541,-80.7809863425,24.1899599415
7540,-80.7835016295,24.1842650641
7539,-80.7860162342,24.1785708319
7538,-80.7885301568,24.1728772449
7537,-80.7910433976,24.1671843032
7536,-80.7935559566,24.1614920067
7535,-80.7960678341,24.1558003554
7534,-80.7985790302,24.1501093494
7533,-80.8010895451,24.1444189885
7532,-80.8035993791,24.1387292728
7531,-80.8061085322,24.1330402023
7530,-80.8086170048,24.1273517771
7529,-80.8111247968,24.1216639969
7528,-80.8136319086,24.115976862
7527,-80.8161383403,24.1102903722
7526,-80.8186440921,24.1046045276
7525,-80.8211491642,24.0989193282
7524,-80.8236535567,24.0932347739
7523,-80.8261572699,24.0875508647
7522,-80.8286603038,24.0818676007
7521,-80.8311626588,24.0761849818
7520,-80.8336643349,24.0705030081
7519,-80.8361653324,24.0648216794
7518,-80.8386656515,24.0591409959
7517,-80.8411652922,24.0534609575
7516,-80.8436642549,24.0477815641
7515,-80.8461625396,24.0421028159
7514,-80.8486601465,24.0364247128
7513,-80.851157076,24.0307472547
7512,-80.853653328,24.0250704418
7511,-80.8561489028,24.0193942739
7510,-80.8586438006,24.0137187511
7509,-80.8611380216,24.0080438733
7508,-80.8636315659,24.0023696406
7507,-80.8661244337,23.9966960529
7506,-80.8686166253,23.9910231103
7505,-80.8711081407,23.9853508127
7504,-80.8735989801,23.9796791601
7503,-80.8760891438,23.9740081526
7502,-80.8785786319,23.9683377901
7501,-80.8810674447,23.9626680726
7500,-80.8835555822,23.9569990001
7499,-80.8860430446,23.9513305725
7498,-80.8885298322,23.94566279
7497,-80.8910159452,23.9399956525
7496,-80.8935013836,23.93432916
7495,-80.8959861477,23.9286633124
7494,-80.8984702377,23.9229981098
7493,-80.9009536537,23.9173335522
7492,-80.9034363959,23.9116696395
7491,-80.9059184645,23.9060063718
7490,-80.9083998597,23.9003437491
7489,-80.9108805817,23.8946817712
7488,-80.9133606306,23.8890204383
7487,-80.9158400066,23.8833597504
7486,-80.9183187099,23.8776997073
7485,-80.9207967407,23.8720403092
7484,-80.9232740991,23.866381556
7483,-80.9257507854,23.8607234476
7482,-80.9282267997,23.8550659842
7481,-80.9307021422,23.8494091657
7480,-80.9331768131,23.843752992
7479,-80.9356508125,23.8380974633
7478,-80.9381241407,23.8324425794
7477,-80.9405967978,23.8267883404
7476,-80.9430687839,23.8211347462
7475,-80.9455400994,23.8154817969
7474,-80.9480107443,23.8098294925
7473,-80.9504807188,23.8041778329
7472,-80.9529500232,23.7985268181
7471,-80.9554186575,23.7928764482
7470,-80.957886622,23.787226723
7469,-80.9603539168,23.7815776428
7468,-80.9628205422,23.7759292073
7467,-80.9652864983,23.7702814166
7466,-80.9677517853,23.7646342707
7465,-80.9702164033,23.7589877697
7464,-80.9726803526,23.7533419134
7463,-80.9751436333,23.7476967019
7462,-80.9776062456,23.7420521352
7461,-80.9800681897,23.7364082132
7460,-80.9825294658,23.730764936
7459,-80.984990074,23.7251223036
7458,-80.9874500145,23.719480316
7457,-80.9899092875,23.713838973
7456,-80.9923678932,23.7081982749
7455,-80.9948258318,23.7025582214
7454,-80.9972831033,23.6969188127
7453,-80.9997397082,23.6912800487
7452,-81.0021956463,23.6856419295
7451,-81.0046509181,23.6800044549
7450,-81.0071055236,23.674367625
7449,-81.0095594631,23.6687314399
7448,-81.0120127366,23.6630958994
7447,-81.0144653445,23.6574610037
7446,-81.0169172868,23.6518267526
7445,-81.0193685638,23.6461931462
7444,-81.0218191755,23.6405601844
7443,-81.0242691223,23.6349278674
7442,-81.0267184043,23.6292961949
7441,-81.0291670216,23.6236651672
7440,-81.0316149745,23.618034784
7439,-81.0340622631,23.6124050456
7438,-81.0365088875,23.6067759517
7437,-81.0389548481,23.6011475025
7436,-81.0414001449,23.5955196979
7435,-81.0438447781,23.5898925379
7434,-81.0462887479,23.5842660226
7433,-81.0487320546,23.5786401518
7432,-81.0511746982,23.5730149256
7431,-81.0536166789,23.567390344
7430,-81.056057997,23.561766407
7429,-81.0584986525,23.5561431146
7428,-81.0609386458,23.5505204668
7427,-81.0633779769,23.5448984635
7426,-81.065816646,23.5392771048
7425,-81.0682546534,23.5336563907
7424,-81.0706919991,23.5280363211
7423,-81.0731286834,23.522416896
7422,-81.0755647065,23.5167981155
7421,-81.0780000685,23.5111799795
7420,-81.0804347696,23.505562488
7419,-81.08286881,23.4999456411
7418,-81.0853021898,23.4943294387
7417,-81.0877349093,23.4887138808
7416,-81.0901669686,23.4830989673
7415,-81.0925983679,23.4774846984
7414,-81.0950291073,23.471871074
7413,-81.0974591871,23.466258094
7412,-81.0998886075,23.4606457586
7411,-81.1023173685,23.4550340676
7410,-81.1047454705,23.449423021
7409,-81.1071729135,23.443812619
7408,-81.1095996977,23.4382028614
7407,-81.1120258234,23.4325937482
7406,-81.1144512906,23.4269852795
7405,-81.1168760997,23.4213774552
7404,-81.1193002506,23.4157702753
7403,-81.1217237438,23.4101637399
7402,-81.1241465792,23.4045578489
7401,-81.1265687571,23.3989526022
7400,-81.1289902776,23.393348
7399,-81.1314111411,23.3877440422
7398,-81.1338313475,23.3821407288
7397,-81.1362508971,23.3765380598
7396,-81.1386697901,23.3709360352
7395,-81.1410880266,23.3653346549
7394,-81.1435056069,23.359733919
7393,-81.1459225311,23.3541338275
7392,-81.1483387993,23.3485343803
7391,-81.1507544118,23.3429355775
7390,-81.1531693688,23.337337419
7389,-81.1555836704,23.3317399049
7388,-81.1579973167,23.3261430351
7387,-81.1604103081,23.3205468096
7386,-81.1628226445,23.3149512285
7385,-81.1652343263,23.3093562917
7384,-81.1676453536,23.3037619992
7383,-81.1700557266,23.2981683509
7382,-81.1724654455,23.292575347
7381,-81.1748745103,23.2869829874
7380,-81.1772829214,23.281391272
7379,-81.1796906789,23.275800201
7378,-81.1820977829,23.2702097742
7377,-81.1845042337,23.2646199917
7376,-81.1869100314,23.2590308534
7375,-81.1893151762,23.2534423594
7374,-81.1917196682,23.2478545097
7373,-81.1941235077,23.2422673042
7372,-81.1965266949,23.2366807429
7371,-81.1989292298,23.2310948259
7370,-81.2013311127,23.225509553
7369,-81.2037323438,23.2199249245
7368,-81.2061329232,23.2143409401
7367,-81.2085328511,23.2087575999
7366,-81.2109321277,23.2031749039
7365,-81.2133307532,23.1975928522
7364,-81.2157287277,23.1920114446
7363,-81.2181260515,23.1864306812
7362,-81.2205227246,23.180850562
7361,-81.2229187473,23.1752710869
7360,-81.2253141197,23.169692256
7359,-81.2277088421,23.1641140693
7358,-81.2301029146,23.1585365268
7357,-81.2324963373,23.1529596283
7356,-81.2348891105,23.1473833741
7355,-81.2372812344,23.1418077639
7354,-81.239672709,23.1362327979
7353,-81.2420635346,23.130658476
7352,-81.2444537114,23.1250847983
7351,-81.2468432396,23.1195117646
7350,-81.2492321192,23.113939375
7349,-81.2516203505,23.1083676296
7348,-81.2540079337,23.1027965282
7347,-81.256394869,23.097226071
7346,-81.2587811564,23.0916562578
7345,-81.2611667963,23.0860870887
7344,-81.2635517887,23.0805185636
7343,-81.2659361339,23.0749506827
7342,-81.268319832,23.0693834457
7341,-81.2707028832,23.0638168529
7340,-81.2730852877,23.058250904
7339,-81.2754670456,23.0526855993
7338,-81.2778481571,23.0471209385
7337,-81.2802286225,23.0415569218
7336,-81.2826084419,23.0359935491
7335,-81.2849876154,23.0304308204
7334,-81.2873661432,23.0248687357
7333,-81.2897440255,23.0193072951
7332,-81.2921212626,23.0137464984
7331,-81.2944978545,23.0081863457
7330,-81.2968738014,23.002626837
7329,-81.2992491035,22.9970679723
7328,-81.3016237611,22.9915097516
7327,-81.3039977741,22.9859521748
7326,-81.306371143,22.980395242
7325,-81.3087438677,22.9748389532
7324,-81.3111159486,22.9692833083
7323,-81.3134873857,22.9637283073
7322,-81.3158581793,22.9581739503
7321,-81.3182283294,22.9526202372
7320,-81.3205978364,22.947067168
7319,-81.3229667003,22.9415147428
7318,-81.3253349214,22.9359629615
7317,-81.3277024999,22.9304118241
7316,-81.3300694358,22.9248613305
7315,-81.3324357293,22.9193114809
7314,-81.3348013808,22.9137622752
7313,-81.3371663902,22.9082137133
7312,-81.3395307579,22.9026657954
7311,-81.3418944839,22.8971185213
7310,-81.3442575685,22.891571891
7309,-81.3466200118,22.8860259047
7308,-81.3489818141,22.8804805622
7307,-81.3513429753,22.8749358635
7306,-81.3537034959,22.8693918087
7305,-81.3560633759,22.8638483977
7304,-81.3584226155,22.8583056305
7303,-81.3607812148,22.8527635072
7302,-81.3631391741,22.8472220277
7301,-81.3654964936,22.8416811919
7300,-81.3678531733,22.836141
7299,-81.3702092135,22.8306014519
7298,-81.3725646144,22.8250625476
7297,-81.3749193761,22.8195242871
7296,-81.3772734988,22.8139866704
7295,-81.3796269827,22.8084496974
7294,-81.381979828,22.8029133682
7293,-81.3843320348,22.7973776828
7292,-81.3866836033,22.7918426411
7291,-81.3890345336,22.7863082432
7290,-81.3913848261,22.780774489
7289,-81.3937344807,22.7752413786
7288,-81.3960834978,22.7697089119
7287,-81.3984318774,22.7641770889
7286,-81.4007796198,22.7586459097
7285,-81.4031267252,22.7531153742
7284,-81.4054731936,22.7475854823
7283,-81.4078190253,22.7420562342
7282,-81.4101642205,22.7365276298
7281,-81.4125087793,22.7309996691
7280,-81.4148527019,22.725472352
7279,-81.4171959885,22.7199456787
7278,-81.4195386392,22.714419649
7277,-81.4218806543,22.708894263
7276,-81.4242220339,22.7033695206
7275,-81.4265627781,22.6978454219
7274,-81.4289028872,22.6923219669
7273,-81.4312423613,22.6867991555
7272,-81.4335812007,22.6812769877
7271,-81.4359194054,22.6757554636
7270,-81.4382569756,22.670234583
7269,-81.4405939116,22.6647143462
7268,-81.4429302135,22.6591947529
7267,-81.4452658815,22.6536758032
7266,-81.4476009157,22.6481574971
7265,-81.4499353163,22.6426398347
7264,-81.4522690835,22.6371228158
7263,-81.4546022175,22.6316064405
7262,-81.4569347184,22.6260907088
7261,-81.4592665865,22.6205756206
7260,-81.4615978219,22.615061176
7259,-81.4639284247,22.609547375
7258,-81.4662583952,22.6040342176
7257,-81.4685877334,22.5985217036
7256,-81.4709164397,22.5930098333
7255,-81.4732445142,22.5874986064
7254,-81.475571957,22.5819880231
7253,-81.4778987682,22.5764780833
7252,-81.4802249482,22.570968787
7251,-81.4825504971,22.5654601343
7250,-81.484875415,22.559952125
7249,-81.4871997021,22.5544447593
7248,-81.4895233585,22.548938037
7247,-81.4918463846,22.5434319583
7246,-81.4941687803,22.537926523
7245,-81.496490546,22.5324217312
7244,-81.4988116818,22.5269175828
7243,-81.5011321878,22.5214140779
7242,-81.5034520642,22.5159112165
7241,-81.5057713112,22.5104089986
7240,-81.508089929,22.504907424
7239,-81.5104079178,22.499406493
7238,-81.5127252777,22.4939062053
7237,-81.5150420089,22.4884065611
7236,-81.5173581115,22.4829075603
7235,-81.5196735858,22.4774092029
7234,-81.5219884319,22.4719114889
7233,-81.52430265,22.4664144184
7232,-81.5266162403,22.4609179912
7231,-81.5289292029,22.4554222074
7230,-81.531241538,22.449927067
7229,-81.5335532458,22.44443257
7228,-81.5358643264,22.4389387164
7227,-81.5381747801,22.4334455061
7226,-81.540484607,22.4279529392
7225,-81.5427938073,22.4224610157
7224,-81.5451023811,22.4169697355
7223,-81.5474103287,22.4114790986
7222,-81.5497176501,22.4059891051
7221,-81.5520243456,22.4004997549
7220,-81.5543304154,22.395011048
7219,-81.5566358596,22.3895229845
7218,-81.5589406784,22.3840355643
7217,-81.5612448719,22.3785487874
7216,-81.5635484404,22.3730626537
7215,-81.565851384,22.3675771634
7214,-81.5681537029,22.3620923164
7213,-81.5704553972,22.3566081126
7212,-81.5727564672,22.3511245522
7211,-81.575056913,22.345641635
7210,-81.5773567348,22.340159361
7209,-81.5796559327,22.3346777304
7208,-81.5819545069,22.329196743
7207,-81.5842524576,22.3237163988
7206,-81.586549785,22.3182366979
7205,-81.5888464893,22.3127576402
7204,-81.5911425705,22.3072792257
7203,-81.593438029,22.3018014545
7202,-81.5957328648,22.2963243264
7201,-81.5980270781,22.2908478416
7200,-81.6003206692,22.285372
7199,-81.6026136381,22.2798968016
7198,-81.6049059851,22.2744222464
7197,-81.6071977103,22.2689483344
7196,-81.6094888139,22.2634750656
7195,-81.6117792961,22.2580024399
7194,-81.614069157,22.2525304574
7193,-81.6163583968,22.2470591181
7192,-81.6186470157,22.2415884219
7191,-81.6209350139,22.2361183689
7190,-81.6232223915,22.230648959
7189,-81.6255091488,22.2251801923
7188,-81.6277952858,22.2197120687
7187,-81.6300808027,22.2142445882
7186,-81.6323656998,22.2087777509
7185,-81.6346499772,22.2033115567
7184,-81.6369336351,22.1978460055
7183,-81.6392166735,22.1923810975
7182,-81.6414990929,22.1869168326
7181,-81.6437808931,22.1814532108
7180,-81.6460620746,22.175990232
7179,-81.6483426374,22.1705278964
7178,-81.6506225817,22.1650662038
7177,-81.6529019076,22.1596051543
7176,-81.6551806154,22.1541447478
7175,-81.6574587053,22.1486849844
7174,-81.6597361773,22.1432258641
7173,-81.6620130317,22.1377673868
7172,-81.6642892686,22.1323095525
7171,-81.6665648882,22.1268523612
7170,-81.6688398907,22.121395813
7169,-81.6711142763,22.1159399078
7168,-81.6733880451,22.1104846457
7167,-81.6756611973,22.1050300265
7166,-81.6779337331,22.0995760503
7165,-81.6802056526,22.0941227172
7164,-81.682476956,22.088670027
7163,-81.6847476435,22.0832179798
7162,-81.6870177152,22.0777665756
7161,-81.6892871714,22.0723158143
7160,-81.6915560122,22.066865696
7159,-81.6938242378,22.0614162207
7158,-81.6960918483,22.0559673884
7157,-81.6983588439,22.0505191989
7156,-81.7006252248,22.0450716525
7155,-81.7028909912,22.0396247489
7154,-81.7051561432,22.0341784883
7153,-81.707420681,22.0287328706
7152,-81.7096846047,22.0232878958
7151,-81.7119479147,22.017843564
7150,-81.7142106109,22.012399875
7149,-81.7164726936,22.006956829
7148,-81.718734163,22.0015144258
7147,-81.7209950193,21.9960726656
7146,-81.7232552625,21.9906315482
7145,-81.7255148929,21.9851910737
7144,-81.7277739107,21.979751242
7143,-81.7300323159,21.9743120532
